px_R,px_L,x_R,x_L
2.4826e-24,-2.6159e-24,90303,4.1125e+05
2.2958e-24,-2.5678e-24,85992,4.1317e+05
2.3163e-24,-2.6129e-24,86459,4.1017e+05
2.2375e-24,-2.6186e-24,83997,4.1115e+05
2.3897e-24,-2.6166e-24,87934,4.0974e+05
2.434e-24,-2.6167e-24,88889,4.118e+05
2.3109e-24,-2.6182e-24,86109,4.102e+05
2.4356e-24,-2.6187e-24,88821,4.1036e+05
2.3751e-24,-2.6123e-24,87479,4.1205e+05
2.2535e-24,-2.6278e-24,84250,4.1044e+05
2.3283e-24,-2.5867e-24,86426,4.1297e+05
2.3135e-24,-2.6199e-24,86034,4.1208e+05
2.3032e-24,-2.6264e-24,85720,4.1187e+05
2.3931e-24,-2.5006e-24,87626,4.155e+05
2.3483e-24,-2.63e-24,86715,4.1177e+05
2.2791e-24,-2.5904e-24,84876,4.1294e+05
2.2503e-24,-2.6291e-24,83739,4.1193e+05
2.2748e-24,-2.5893e-24,84584,4.1303e+05
2.1953e-24,-2.6149e-24,81921,4.124e+05
2.3333e-24,-2.5556e-24,86235,4.1384e+05
2.3184e-24,-2.6219e-24,85866,4.122e+05
2.2168e-24,-2.5113e-24,82375,4.1518e+05
2.2134e-24,-2.638e-24,82230,4.1169e+05
2.3847e-24,-2.5014e-24,87237,4.1754e+05
2.4386e-24,-2.5749e-24,88279,4.1341e+05
2.3638e-24,-2.5532e-24,86733,4.1396e+05
2.3759e-24,-2.5325e-24,86968,4.1455e+05
2.2866e-24,-2.526e-24,84455,4.1478e+05
2.3419e-24,-2.633e-24,86177,4.1208e+05
2.2916e-24,-2.5147e-24,84604,4.175e+05
2.1801e-24,-2.5507e-24,81246,4.1423e+05
2.4487e-24,-2.5288e-24,88222,4.1495e+05
2.3986e-24,-2.6592e-24,87247,4.1108e+05
2.3713e-24,-2.5741e-24,86698,4.1368e+05
2.2871e-24,-2.6652e-24,84123,4.1042e+05
2.3202e-24,-2.5476e-24,85322,4.144e+05
2.2925e-24,-2.5839e-24,84281,4.135e+05
2.2758e-24,-2.5258e-24,83618,4.1648e+05
2.2638e-24,-2.6666e-24,83074,4.1089e+05
2.4268e-24,-2.6225e-24,87667,4.1266e+05
2.2996e-24,-2.5808e-24,84281,4.1367e+05
2.3274e-24,-2.6157e-24,85176,4.1284e+05
2.3184e-24,-2.6144e-24,84730,4.1289e+05
2.2499e-24,-2.6098e-24,82254,4.1303e+05
2.2718e-24,-2.6058e-24,82860,4.1315e+05
2.5016e-24,-2.5413e-24,88838,4.166e+05
2.3056e-24,-2.6632e-24,84033,4.117e+05
2.3364e-24,-2.5487e-24,85162,4.1478e+05
2.2785e-24,-2.5909e-24,83001,4.137e+05
2.3319e-24,-2.5545e-24,84952,4.167e+05
2.2538e-24,-2.5978e-24,82259,4.1361e+05
2.2352e-24,-2.5872e-24,81780,4.1404e+05
2.1696e-24,-2.6082e-24,80205,4.1351e+05
2.4163e-24,-2.5606e-24,87057,4.1525e+05
2.3935e-24,-2.5705e-24,86548,4.1714e+05
2.353e-24,-2.6476e-24,85327,4.1265e+05
2.3922e-24,-2.5587e-24,86483,4.18e+05
2.3482e-24,-2.5759e-24,85122,4.1682e+05
2.2515e-24,-2.5773e-24,81969,4.1718e+05
2.2359e-24,-2.5784e-24,81543,4.1662e+05
2.3283e-24,-2.5664e-24,84130,4.1793e+05
2.3116e-24,-2.5723e-24,83480,4.1583e+05
2.3399e-24,-2.5796e-24,84466,4.1467e+05
2.2437e-24,-2.5801e-24,81559,4.1474e+05
2.3785e-24,-2.6189e-24,85641,4.1353e+05
2.3417e-24,-2.5784e-24,84285,4.1594e+05
2.2521e-24,-2.5831e-24,81668,4.1622e+05
2.2852e-24,-2.5892e-24,82412,4.1656e+05
2.3088e-24,-2.5847e-24,83095,4.1518e+05
2.3463e-24,-2.5915e-24,84357,4.1741e+05
2.4448e-24,-2.6073e-24,87260,4.1409e+05
2.4007e-24,-2.5885e-24,86242,4.1493e+05
2.3116e-24,-2.6767e-24,83068,4.1235e+05
2.3222e-24,-2.6619e-24,83403,4.1276e+05
2.2721e-24,-2.5906e-24,81961,4.1536e+05
2.3558e-24,-2.6381e-24,84482,4.1343e+05
2.2822e-24,-2.5945e-24,82134,4.1775e+05
2.2915e-24,-2.5957e-24,82320,4.1554e+05
2.372e-24,-2.6115e-24,84940,4.1715e+05
2.2528e-24,-2.5783e-24,81433,4.1862e+05
2.3503e-24,-2.6324e-24,84035,4.1381e+05
2.3409e-24,-2.605e-24,83686,4.1537e+05
2.2337e-24,-2.6224e-24,80936,4.1415e+05
2.1714e-24,-2.6097e-24,79032,4.1772e+05
2.3508e-24,-2.6236e-24,83996,4.1429e+05
2.2249e-24,-2.6217e-24,80633,4.1437e+05
2.2732e-24,-2.6353e-24,81618,4.1404e+05
2.2789e-24,-2.5803e-24,81733,4.1892e+05
2.3101e-24,-2.6246e-24,82386,4.145e+05
2.2015e-24,-2.6219e-24,79732,4.1549e+05
2.215e-24,-2.6247e-24,80156,4.1549e+05
2.1654e-24,-2.5995e-24,78364,4.1844e+05
2.2178e-24,-2.633e-24,80106,4.1434e+05
2.397e-24,-2.637e-24,84839,4.1589e+05
2.236e-24,-2.6179e-24,80406,4.1796e+05
2.3228e-24,-2.6443e-24,82362,4.1681e+05
2.2932e-24,-2.6287e-24,81688,4.1518e+05
2.3665e-24,-2.5572e-24,83530,4.1993e+05
2.272e-24,-2.6337e-24,81114,4.1548e+05
2.3801e-24,-2.5527e-24,83854,4.2011e+05
2.3649e-24,-2.6451e-24,83236,4.1701e+05
2.322e-24,-2.4854e-24,82023,4.2326e+05
2.287e-24,-2.5873e-24,81268,4.1903e+05
2.2327e-24,-2.6359e-24,79859,4.1468e+05
2.3612e-24,-2.5848e-24,82935,4.1913e+05
2.3155e-24,-2.5883e-24,81777,4.1911e+05
2.2639e-24,-2.6568e-24,80627,4.1625e+05
2.2354e-24,-2.6565e-24,79722,4.1688e+05
2.3862e-24,-2.6398e-24,83506,4.1767e+05
2.4417e-24,-2.6649e-24,85308,4.1376e+05
2.3857e-24,-2.5807e-24,83411,4.1958e+05
2.3522e-24,-2.6154e-24,82364,4.1855e+05
2.3162e-24,-2.6712e-24,81531,4.163e+05
2.312e-24,-2.6294e-24,81447,4.1826e+05
2.3123e-24,-2.6797e-24,81431,4.1618e+05
2.3963e-24,-2.6168e-24,83504,4.1875e+05
2.2815e-24,-2.6737e-24,80728,4.1702e+05
2.3842e-24,-2.6758e-24,82982,4.1702e+05
2.2567e-24,-2.6403e-24,79987,4.1816e+05
2.2322e-24,-2.6776e-24,79128,4.1711e+05
2.2341e-24,-2.6676e-24,79173,4.1748e+05
2.1455e-24,-2.6367e-24,76614,4.1837e+05
2.315e-24,-2.6908e-24,81327,4.1576e+05
2.2328e-24,-2.6908e-24,79078,4.1563e+05
2.2918e-24,-2.5993e-24,80762,4.197e+05
2.2118e-24,-2.6252e-24,78363,4.1882e+05
2.2955e-24,-2.6611e-24,80717,4.1782e+05
2.4378e-24,-2.6499e-24,84135,4.1817e+05
2.3441e-24,-2.6634e-24,81681,4.1786e+05
2.221e-24,-2.7025e-24,78391,4.1661e+05
2.2969e-24,-2.706e-24,80667,4.1649e+05
2.2264e-24,-2.6618e-24,78502,4.18e+05
2.1792e-24,-2.7024e-24,77167,4.1394e+05
2.2579e-24,-2.6717e-24,79472,4.1775e+05
2.2441e-24,-2.622e-24,78998,4.1932e+05
2.1961e-24,-2.7081e-24,77602,4.1533e+05
2.3347e-24,-2.5743e-24,81385,4.214e+05
2.2231e-24,-2.6172e-24,78301,4.1981e+05
2.2447e-24,-2.6721e-24,78904,4.1799e+05
2.3282e-24,-2.6994e-24,81201,4.1722e+05
2.2666e-24,-2.6098e-24,79557,4.2019e+05
2.3288e-24,-2.5524e-24,81196,4.2261e+05
2.2789e-24,-2.5784e-24,79887,4.2141e+05
2.2457e-24,-2.6151e-24,78771,4.2012e+05
2.2211e-24,-2.6101e-24,78031,4.2035e+05
2.2651e-24,-2.5897e-24,79345,4.2121e+05
2.2964e-24,-2.5978e-24,80318,4.2102e+05
2.1989e-24,-2.66e-24,77213,4.1868e+05
2.326e-24,-2.6539e-24,80960,4.1894e+05
2.1374e-24,-2.6231e-24,75441,4.2019e+05
2.3029e-24,-2.738e-24,80312,4.1597e+05
2.2235e-24,-2.6292e-24,77769,4.2005e+05
2.2451e-24,-2.6999e-24,78242,4.1768e+05
2.3675e-24,-2.5901e-24,81579,4.2163e+05
2.255e-24,-2.6584e-24,78479,4.1913e+05
2.2096e-24,-2.5405e-24,77113,4.2563e+05
2.3514e-24,-2.6344e-24,81259,4.2019e+05
2.2863e-24,-2.6381e-24,79413,4.2012e+05
2.1732e-24,-2.6103e-24,75880,4.2113e+05
2.3577e-24,-2.6233e-24,81305,4.2081e+05
2.2411e-24,-2.6453e-24,77868,4.2011e+05
2.2231e-24,-2.6948e-24,77295,4.1838e+05
2.3023e-24,-2.5814e-24,79792,4.2385e+05
2.289e-24,-2.7394e-24,79168,4.1716e+05
2.2374e-24,-2.6643e-24,77394,4.197e+05
2.2711e-24,-2.7266e-24,78345,4.1756e+05
2.3571e-24,-2.721e-24,81017,4.1775e+05
2.1618e-24,-2.7005e-24,75194,4.1846e+05
2.2793e-24,-2.6849e-24,78378,4.1904e+05
2.2956e-24,-2.6978e-24,78807,4.1859e+05
2.3188e-24,-2.6447e-24,79605,4.2069e+05
2.2375e-24,-2.6331e-24,76859,4.2113e+05
2.3297e-24,-2.626e-24,79975,4.214e+05
2.254e-24,-2.6223e-24,77364,4.217e+05
2.2229e-24,-2.6058e-24,76302,4.2294e+05
2.3105e-24,-2.6101e-24,79031,4.2272e+05
2.2547e-24,-2.6625e-24,77181,4.2049e+05
2.2029e-24,-2.688e-24,75812,4.1967e+05
2.2879e-24,-2.6126e-24,78212,4.2285e+05
2.255e-24,-2.6162e-24,77044,4.2242e+05
2.3482e-24,-2.6163e-24,80230,4.2241e+05
2.1589e-24,-2.7062e-24,74764,4.1911e+05
2.1951e-24,-2.7111e-24,75454,4.1924e+05
2.2798e-24,-2.6662e-24,77544,4.2079e+05
2.174e-24,-2.6793e-24,74957,4.2039e+05
2.3198e-24,-2.6264e-24,78629,4.228e+05
2.3178e-24,-2.6262e-24,78454,4.2337e+05
2.3418e-24,-2.6614e-24,79268,4.2105e+05
2.2343e-24,-2.7111e-24,76079,4.1945e+05
2.329e-24,-2.5455e-24,78717,4.271e+05
2.2778e-24,-2.6755e-24,77105,4.2072e+05
2.2516e-24,-2.6545e-24,76395,4.2149e+05
2.3922e-24,-2.6385e-24,80937,4.2294e+05
2.3041e-24,-2.6387e-24,77725,4.2296e+05
2.3349e-24,-2.7246e-24,78618,4.1934e+05
2.2972e-24,-2.7116e-24,77404,4.1987e+05
2.2918e-24,-2.6671e-24,77237,4.2136e+05
2.4532e-24,-2.6532e-24,81931,4.2205e+05
2.3215e-24,-2.6492e-24,77818,4.2325e+05
2.2245e-24,-2.6275e-24,75527,4.25e+05
2.2296e-24,-2.7138e-24,75623,4.1995e+05
2.198e-24,-2.6296e-24,74940,4.2493e+05
2.2692e-24,-2.7496e-24,76405,4.1883e+05
2.2592e-24,-2.6676e-24,76092,4.2156e+05
2.2867e-24,-2.6615e-24,76678,4.2194e+05
2.3057e-24,-2.657e-24,77134,4.2324e+05
2.317e-24,-2.6809e-24,77403,4.2117e+05
2.2436e-24,-2.675e-24,75722,4.2163e+05
2.2941e-24,-2.5813e-24,76731,4.2679e+05
2.3589e-24,-2.6681e-24,78400,4.2309e+05
2.2152e-24,-2.6809e-24,75039,4.2147e+05
2.1641e-24,-2.6726e-24,73542,4.2294e+05
2.2938e-24,-2.6516e-24,76686,4.2481e+05
2.2424e-24,-2.6725e-24,75553,4.2374e+05
2.3923e-24,-2.8254e-24,79253,4.1707e+05
2.2775e-24,-2.674e-24,76206,4.2372e+05
2.3247e-24,-2.6639e-24,77288,4.2438e+05
2.3189e-24,-2.7032e-24,77098,4.2095e+05
2.2164e-24,-2.6891e-24,74856,4.2149e+05
2.2158e-24,-2.6727e-24,74754,4.2409e+05
2.1907e-24,-2.698e-24,73924,4.2124e+05
2.3342e-24,-2.699e-24,77253,4.2122e+05
2.2555e-24,-2.707e-24,75534,4.2098e+05
2.1889e-24,-2.6874e-24,73695,4.2264e+05
2.1954e-24,-2.7168e-24,73829,4.2078e+05
2.2214e-24,-2.6869e-24,74661,4.2382e+05
2.3997e-24,-2.6736e-24,78613,4.2454e+05
2.2493e-24,-2.6913e-24,75168,4.2398e+05
2.4021e-24,-2.6966e-24,78646,4.2367e+05
2.2912e-24,-2.6996e-24,76038,4.2229e+05
2.1638e-24,-2.6875e-24,72549,4.244e+05
2.2668e-24,-2.6214e-24,75475,4.2658e+05
2.4038e-24,-2.7041e-24,78522,4.2396e+05
2.178e-24,-2.7012e-24,72759,4.2414e+05
2.2761e-24,-2.6295e-24,75583,4.2644e+05
2.3462e-24,-2.7024e-24,77036,4.2416e+05
2.2093e-24,-2.6924e-24,73487,4.2455e+05
2.339e-24,-2.6884e-24,76734,4.2471e+05
2.2629e-24,-2.7189e-24,75076,4.2201e+05
2.2874e-24,-2.594e-24,75536,4.2747e+05
2.3527e-24,-2.6676e-24,76919,4.2553e+05
2.2233e-24,-2.7254e-24,73589,4.2212e+05
2.2559e-24,-2.7116e-24,74716,4.2408e+05
2.2538e-24,-2.7692e-24,74617,4.2005e+05
2.3294e-24,-2.7918e-24,76337,4.1935e+05
2.2453e-24,-2.6321e-24,74309,4.2663e+05
2.2815e-24,-2.7069e-24,75309,4.2444e+05
2.2437e-24,-2.7117e-24,74163,4.243e+05
2.3018e-24,-2.6921e-24,75660,4.2504e+05
2.2553e-24,-2.7367e-24,74453,4.2304e+05
2.1962e-24,-2.6988e-24,72500,4.2484e+05
2.2287e-24,-2.7297e-24,73345,4.2375e+05
2.2444e-24,-2.7036e-24,73873,4.2486e+05
2.2248e-24,-2.7312e-24,73186,4.2395e+05
2.2445e-24,-2.7461e-24,73810,4.2316e+05
2.2976e-24,-2.7497e-24,75328,4.2241e+05
2.2995e-24,-2.7508e-24,75335,4.2231e+05
2.2836e-24,-2.6823e-24,74915,4.2573e+05
2.2972e-24,-2.7275e-24,75252,4.2457e+05
2.1991e-24,-2.6449e-24,72297,4.2695e+05
2.2176e-24,-2.6877e-24,72736,4.2589e+05
2.3324e-24,-2.7576e-24,75941,4.2359e+05
2.2198e-24,-2.7072e-24,72762,4.2552e+05
2.2246e-24,-2.735e-24,72859,4.2472e+05
2.32e-24,-2.6967e-24,75631,4.2593e+05
2.2657e-24,-2.777e-24,74081,4.2304e+05
2.2366e-24,-2.6877e-24,72998,4.2621e+05
2.294e-24,-2.7195e-24,74683,4.2537e+05
2.2556e-24,-2.7058e-24,73289,4.2581e+05
2.2417e-24,-2.6719e-24,72808,4.2675e+05
2.1961e-24,-2.6929e-24,71492,4.2627e+05
2.2815e-24,-2.7266e-24,73865,4.2536e+05
2.2058e-24,-2.6634e-24,71817,4.2701e+05
2.2247e-24,-2.7333e-24,72316,4.2518e+05
2.2311e-24,-2.8069e-24,72350,4.2124e+05
2.1759e-24,-2.6036e-24,70425,4.2889e+05
2.2879e-24,-2.7766e-24,73735,4.2388e+05
2.2263e-24,-2.653e-24,72110,4.2743e+05
2.307e-24,-2.684e-24,74336,4.267e+05
2.2311e-24,-2.7377e-24,72187,4.2535e+05
2.2268e-24,-2.705e-24,72011,4.2626e+05
2.2398e-24,-2.692e-24,72234,4.2658e+05
2.2482e-24,-2.6446e-24,72418,4.2787e+05
2.3116e-24,-2.7156e-24,74048,4.2615e+05
2.3032e-24,-2.7649e-24,73751,4.2478e+05
2.3903e-24,-2.8089e-24,76157,4.232e+05
2.2938e-24,-2.664e-24,73339,4.2745e+05
2.3798e-24,-2.6809e-24,75829,4.2707e+05
2.2868e-24,-2.6222e-24,73107,4.2897e+05
2.2225e-24,-2.7183e-24,71176,4.2627e+05
2.2404e-24,-2.7513e-24,71867,4.2541e+05
2.3385e-24,-2.7664e-24,74348,4.2504e+05
2.369e-24,-2.6509e-24,75285,4.2803e+05
2.0853e-24,-2.7812e-24,67785,4.2465e+05
2.2082e-24,-2.7191e-24,70385,4.2639e+05
2.2651e-24,-2.7413e-24,72213,4.2584e+05
2.3187e-24,-2.7046e-24,73557,4.2674e+05
2.2318e-24,-2.6252e-24,70953,4.2918e+05
2.2621e-24,-2.733e-24,72021,4.2619e+05
2.2835e-24,-2.6744e-24,72612,4.2771e+05
2.2564e-24,-2.5908e-24,71817,4.3082e+05
2.3049e-24,-2.6681e-24,73088,4.2793e+05
2.2389e-24,-2.6748e-24,71000,4.2779e+05
2.3095e-24,-2.6701e-24,73156,4.2793e+05
2.3039e-24,-2.6515e-24,73012,4.2859e+05
2.2668e-24,-2.7106e-24,71902,4.2691e+05
2.2877e-24,-2.6575e-24,72456,4.2842e+05
2.2643e-24,-2.7317e-24,71674,4.2652e+05
2.1861e-24,-2.6183e-24,69642,4.3019e+05
2.2488e-24,-2.6762e-24,70994,4.282e+05
2.2659e-24,-2.663e-24,71455,4.2876e+05
2.1959e-24,-2.7631e-24,69734,4.2603e+05
2.2572e-24,-2.6732e-24,71084,4.2849e+05
2.3309e-24,-2.7125e-24,73312,4.273e+05
2.2318e-24,-2.6932e-24,70390,4.2788e+05
2.2987e-24,-2.7119e-24,72434,4.2737e+05
2.2548e-24,-2.7003e-24,70831,4.2771e+05
2.3294e-24,-2.6636e-24,73120,4.2914e+05
2.3326e-24,-2.7475e-24,73156,4.2669e+05
2.2911e-24,-2.6372e-24,71988,4.304e+05
2.2591e-24,-2.6669e-24,70837,4.2923e+05
2.2196e-24,-2.7732e-24,69977,4.2613e+05
2.2569e-24,-2.6406e-24,70716,4.3038e+05
2.1468e-24,-2.6318e-24,68512,4.3078e+05
2.1888e-24,-2.6327e-24,69392,4.3074e+05
2.2118e-24,-2.815e-24,69716,4.2515e+05
2.2278e-24,-2.6645e-24,69956,4.2963e+05
2.2277e-24,-2.6955e-24,69925,4.2839e+05
2.239e-24,-2.7048e-24,70055,4.2808e+05
2.1427e-24,-2.6224e-24,67969,4.3161e+05
2.3991e-24,-2.7358e-24,74250,4.2726e+05
2.2599e-24,-2.677e-24,70352,4.2935e+05
2.2392e-24,-2.6377e-24,69954,4.3131e+05
2.1771e-24,-2.6637e-24,68751,4.3013e+05
2.2445e-24,-2.7191e-24,70000,4.2791e+05
2.3046e-24,-2.7211e-24,71284,4.2789e+05
2.367e-24,-2.749e-24,73113,4.2712e+05
2.3287e-24,-2.6667e-24,71967,4.3015e+05
2.273e-24,-2.6864e-24,70461,4.2934e+05
2.284e-24,-2.6711e-24,70622,4.3001e+05
2.3241e-24,-2.6919e-24,71645,4.2914e+05
2.2366e-24,-2.7568e-24,69675,4.271e+05
2.2111e-24,-2.6903e-24,69133,4.2953e+05
2.267e-24,-2.6497e-24,70135,4.3147e+05
2.2164e-24,-2.653e-24,69193,4.3151e+05
2.124e-24,-2.7032e-24,66616,4.2931e+05
2.2224e-24,-2.7438e-24,69261,4.2769e+05
2.3007e-24,-2.7297e-24,70602,4.2828e+05
2.3079e-24,-2.729e-24,70708,4.2834e+05
2.308e-24,-2.6888e-24,70659,4.3028e+05
2.3472e-24,-2.7077e-24,71540,4.2955e+05
2.1403e-24,-2.7324e-24,66524,4.2846e+05
2.1749e-24,-2.6145e-24,67236,4.3315e+05
2.3725e-24,-2.7014e-24,71993,4.3004e+05
2.2254e-24,-2.7313e-24,68829,4.2866e+05
2.2673e-24,-2.6781e-24,69720,4.3152e+05
2.2294e-24,-2.699e-24,68746,4.3064e+05
2.2958e-24,-2.6832e-24,70148,4.3157e+05
2.2377e-24,-2.7129e-24,68915,4.3015e+05
2.2601e-24,-2.7143e-24,69459,4.3011e+05
2.2978e-24,-2.7453e-24,70140,4.2857e+05
2.3026e-24,-2.7585e-24,70226,4.2805e+05
2.2988e-24,-2.647e-24,70127,4.3269e+05
2.3994e-24,-2.6209e-24,72323,4.3342e+05
2.2327e-24,-2.6832e-24,68392,4.3185e+05
2.2412e-24,-2.6641e-24,68696,4.3245e+05
2.2785e-24,-2.7313e-24,69607,4.299e+05
2.1959e-24,-2.7301e-24,67206,4.2996e+05
2.2836e-24,-2.7412e-24,69663,4.2958e+05
2.213e-24,-2.6568e-24,67543,4.3279e+05
2.1803e-24,-2.6885e-24,66820,4.32e+05
2.263e-24,-2.7168e-24,69127,4.3127e+05
2.3079e-24,-2.7484e-24,70055,4.2984e+05
2.3271e-24,-2.7243e-24,70365,4.3112e+05
2.2337e-24,-2.693e-24,67973,4.3211e+05
2.2136e-24,-2.6342e-24,67302,4.3373e+05
2.292e-24,-2.7194e-24,69503,4.3154e+05
2.2747e-24,-2.7246e-24,69053,4.3142e+05
2.263e-24,-2.7534e-24,68624,4.3015e+05
2.1497e-24,-2.7607e-24,65900,4.3e+05
2.237e-24,-2.7444e-24,67676,4.3089e+05
2.3086e-24,-2.7107e-24,69738,4.3203e+05
2.2397e-24,-2.7552e-24,67518,4.307e+05
2.1464e-24,-2.5761e-24,65585,4.359e+05
2.2151e-24,-2.7176e-24,67006,4.3197e+05
2.1434e-24,-2.6405e-24,65466,4.3399e+05
2.3251e-24,-2.7038e-24,69863,4.3235e+05
2.2776e-24,-2.7908e-24,68519,4.292e+05
2.2261e-24,-2.7866e-24,67188,4.2951e+05
2.2118e-24,-2.7061e-24,66755,4.3238e+05
2.246e-24,-2.7571e-24,67398,4.3118e+05
2.1857e-24,-2.6978e-24,66218,4.3271e+05
2.2853e-24,-2.7721e-24,68309,4.3063e+05
2.2431e-24,-2.713e-24,67310,4.3237e+05
2.2588e-24,-2.7618e-24,67604,4.311e+05
2.2172e-24,-2.745e-24,66693,4.3174e+05
2.4363e-24,-2.6677e-24,71694,4.3369e+05
2.3963e-24,-2.6876e-24,70820,4.332e+05
2.1996e-24,-2.7192e-24,66311,4.3245e+05
2.1594e-24,-2.6313e-24,65252,4.35e+05
2.1099e-24,-2.7422e-24,63497,4.3193e+05
2.2409e-24,-2.7507e-24,67021,4.3174e+05
2.2718e-24,-2.784e-24,67623,4.307e+05
2.3162e-24,-2.6672e-24,68592,4.3396e+05
2.3356e-24,-2.6938e-24,69092,4.3321e+05
2.2164e-24,-2.8216e-24,66404,4.2921e+05
2.2734e-24,-2.6555e-24,67496,4.3446e+05
2.2845e-24,-2.6672e-24,67692,4.3409e+05
2.2982e-24,-2.7351e-24,67818,4.3239e+05
2.3182e-24,-2.6894e-24,68262,4.3362e+05
2.2845e-24,-2.7066e-24,67511,4.3329e+05
2.1386e-24,-2.726e-24,63575,4.3286e+05
2.2951e-24,-2.7127e-24,67670,4.3327e+05
2.1488e-24,-2.8038e-24,63765,4.3103e+05
2.2283e-24,-2.7519e-24,66169,4.3234e+05
2.4097e-24,-2.7021e-24,70209,4.3366e+05
2.3468e-24,-2.6819e-24,68599,4.3433e+05
2.2821e-24,-2.7576e-24,67200,4.3227e+05
2.2101e-24,-2.6591e-24,65488,4.3508e+05
2.1977e-24,-2.7094e-24,64873,4.3364e+05
2.1774e-24,-2.7794e-24,64111,4.3198e+05
2.3614e-24,-2.6735e-24,68798,4.3493e+05
2.2368e-24,-2.6931e-24,66088,4.3442e+05
2.2516e-24,-2.7417e-24,66414,4.3301e+05
2.1933e-24,-2.7016e-24,64527,4.3437e+05
2.2906e-24,-2.6671e-24,67075,4.3536e+05
2.2031e-24,-2.5163e-24,64588,4.389e+05
2.1928e-24,-2.7558e-24,64208,4.3296e+05
2.3805e-24,-2.6747e-24,68999,4.3532e+05
2.2663e-24,-2.7435e-24,66534,4.3334e+05
2.2839e-24,-2.6566e-24,66854,4.3579e+05
2.3201e-24,-2.7687e-24,67503,4.3272e+05
2.2812e-24,-2.6442e-24,66609,4.3611e+05
2.3045e-24,-2.6539e-24,67098,4.3593e+05
2.219e-24,-2.6953e-24,64658,4.3495e+05
2.242e-24,-2.6854e-24,65411,4.352e+05
2.3509e-24,-2.7061e-24,67825,4.3472e+05
2.2386e-24,-2.6592e-24,64908,4.3594e+05
2.262e-24,-2.7267e-24,65628,4.3426e+05
2.2603e-24,-2.7518e-24,65565,4.3348e+05
2.278e-24,-2.6818e-24,66020,4.3554e+05
2.3878e-24,-2.689e-24,68454,4.3542e+05
2.4066e-24,-2.7079e-24,68755,4.3498e+05
2.2774e-24,-2.7077e-24,65630,4.35e+05
2.2277e-24,-2.6834e-24,64025,4.3557e+05
2.192e-24,-2.8395e-24,63127,4.3162e+05
2.319e-24,-2.8152e-24,66640,4.3217e+05
2.3488e-24,-2.716e-24,67275,4.3492e+05
2.2747e-24,-2.8249e-24,65216,4.3205e+05
2.3113e-24,-2.7772e-24,66303,4.3331e+05
2.2144e-24,-2.6818e-24,63425,4.3587e+05
2.2691e-24,-2.6424e-24,64856,4.3685e+05
2.3145e-24,-2.6781e-24,66187,4.3604e+05
2.2556e-24,-2.6585e-24,64353,4.3661e+05
2.2542e-24,-2.6234e-24,64294,4.3749e+05
2.2806e-24,-2.6449e-24,65057,4.3697e+05
2.3616e-24,-2.6303e-24,67198,4.3733e+05
2.256e-24,-2.7531e-24,64237,4.3445e+05
2.2193e-24,-2.6391e-24,63307,4.3714e+05
2.3125e-24,-2.6373e-24,65862,4.3721e+05
2.3079e-24,-2.6616e-24,65684,4.3663e+05
2.1441e-24,-2.6906e-24,61499,4.3599e+05
2.3075e-24,-2.6637e-24,65604,4.3669e+05
2.3007e-24,-2.8679e-24,65394,4.3174e+05
2.2335e-24,-2.7611e-24,63484,4.3447e+05
2.3527e-24,-2.683e-24,66736,4.3634e+05
2.3044e-24,-2.5543e-24,65404,4.3924e+05
2.2641e-24,-2.706e-24,63999,4.3589e+05
2.2565e-24,-2.7674e-24,63788,4.3452e+05
2.2651e-24,-2.644e-24,63924,4.3747e+05
2.2531e-24,-2.8006e-24,63630,4.3373e+05
2.1449e-24,-2.739e-24,61182,4.3528e+05
2.2702e-24,-2.7403e-24,63988,4.3527e+05
2.1977e-24,-2.7628e-24,62322,4.3483e+05
2.1889e-24,-2.7144e-24,62090,4.3594e+05
2.1982e-24,-2.5577e-24,62277,4.3942e+05
2.318e-24,-2.7056e-24,65135,4.3623e+05
2.2533e-24,-2.6213e-24,63377,4.3824e+05
2.3525e-24,-2.5823e-24,66018,4.3906e+05
2.3052e-24,-2.8157e-24,64529,4.3369e+05
2.2462e-24,-2.6076e-24,63119,4.3861e+05
2.3339e-24,-2.5733e-24,65394,4.3931e+05
2.3624e-24,-2.7044e-24,66144,4.3649e+05
2.1705e-24,-2.7011e-24,61363,4.3662e+05
2.3364e-24,-2.6924e-24,65357,4.3685e+05
2.249e-24,-2.7442e-24,63093,4.3569e+05
2.3642e-24,-2.5902e-24,66150,4.3915e+05
2.2324e-24,-2.6806e-24,62614,4.3726e+05
2.2632e-24,-2.6812e-24,63207,4.3727e+05
2.3087e-24,-2.6032e-24,64196,4.3898e+05
2.2666e-24,-2.6123e-24,63162,4.3883e+05
2.2337e-24,-2.6686e-24,62425,4.3765e+05
2.2293e-24,-2.7224e-24,62316,4.3637e+05
2.3002e-24,-2.5839e-24,63769,4.3938e+05
2.2487e-24,-2.6886e-24,62622,4.3733e+05
2.1748e-24,-2.6078e-24,60856,4.3913e+05
2.2165e-24,-2.6763e-24,61826,4.3777e+05
2.3189e-24,-2.7051e-24,63971,4.3712e+05
2.2431e-24,-2.6685e-24,62275,4.3801e+05
2.3406e-24,-2.6775e-24,64269,4.3785e+05
2.3444e-24,-2.6934e-24,64365,4.3748e+05
2.1979e-24,-2.8652e-24,61084,4.3338e+05
2.2916e-24,-2.5765e-24,63166,4.3987e+05
2.2708e-24,-2.6506e-24,62719,4.3854e+05
